epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,1384.17,0.16277,0.1771,0.8373,0.46721,0.53814,0.5395,0.44783,0.50105,0.76854,0.89087,0.000247472,0.000247472,0.000247472
35,1425.25,0.16215,0.17453,0.83814,0.78109,0.5096,0.56097,0.45567,0.51754,0.85653,0.91422,0.000233335,0.000233335,0.000233335
36,1466.19,0.15633,0.16967,0.83471,0.77582,0.51069,0.58956,0.47154,0.51388,0.80412,0.90906,0.000219198,0.000219198,0.000219198
37,1507.76,0.15739,0.17014,0.83681,0.68924,0.56711,0.6013,0.48347,0.50312,0.70548,0.91013,0.000205061,0.000205061,0.000205061
38,1548.66,0.15452,0.16719,0.83392,0.80664,0.52954,0.58475,0.47203,0.5103,0.82153,0.90491,0.000190924,0.000190924,0.000190924
39,1589.5,0.15219,0.16431,0.83523,0.55524,0.62598,0.58687,0.49116,0.4821,0.7293,0.88935,0.000176786,0.000176786,0.000176786
40,1631.89,0.15104,0.16218,0.83299,0.5137,0.62058,0.59635,0.49048,0.48638,0.69793,0.89002,0.000162649,0.000162649,0.000162649
41,1672.98,0.12154,0.11617,0.80633,0.63786,0.56894,0.55903,0.454,0.51671,0.71853,0.91179,0.000148512,0.000148512,0.000148512
42,1712.21,0.11742,0.10958,0.80469,0.58904,0.60335,0.57922,0.48566,0.49649,0.69819,0.90607,0.000134375,0.000134375,0.000134375
43,1751.41,0.11349,0.10332,0.80581,0.63482,0.6164,0.60864,0.48795,0.51539,0.70395,0.91408,0.000120238,0.000120238,0.000120238
44,1790.54,0.11172,0.10401,0.80396,0.71923,0.55927,0.57499,0.47611,0.51336,0.75863,0.91302,0.0001061,0.0001061,0.0001061
45,1829.69,0.10972,0.10073,0.80366,0.64402,0.58119,0.58128,0.4781,0.49104,0.73683,0.89581,9.19632e-05,9.19632e-05,9.19632e-05
46,1868.92,0.10714,0.09755,0.80227,0.74732,0.56624,0.59977,0.49641,0.47023,0.69439,0.89009,7.7826e-05,7.7826e-05,7.7826e-05
47,1908.15,0.10558,0.09496,0.79947,0.59683,0.6399,0.61446,0.49962,0.48339,0.67848,0.89702,6.36888e-05,6.36888e-05,6.36888e-05
48,1947.5,inf,0.09136,0.80019,0.64305,0.59465,0.62517,0.50511,0.46415,0.65339,0.8883,4.95516e-05,4.95516e-05,4.95516e-05
49,1986.82,0.10066,0.08819,0.79821,0.53916,0.61799,0.61779,0.50424,0.46038,0.64523,0.87985,3.54144e-05,3.54144e-05,3.54144e-05
50,2026.15,0.09755,0.08676,0.79974,0.56841,0.65583,0.62289,0.5105,0.46547,0.65206,0.88543,2.12772e-05,2.12772e-05,2.12772e-05
